"","num","name","full_add","on_off","zip","salesman","lic_num","county","city","dvry_man","main_phone","contact_name","contact_phone","contact_email","lon","lat","geocode"
"607",4680,"Downtown Sherman Preservation","PO Box 2054, Sherman, TX 76091","On Premise",76091,"House Accounts DFW","SB2446843","Grayson","Sherman","Harrison Boyland",NA,NA,NA,NA,-98.464248,29.433961,"1"
"608",4681,"Back Porch Grill & Tavern","210 N Main Street, Grapevine, TX 76051","On Premise",76051,"Nathan Zaremba","MB907263","Tarrant","Grapevine","James Liston",NA,NA,NA,NA,-97.077309,32.9424852,"1"
"609",4682,"Lone Star Conoco","3928 Hwy 121, Bedford, TX 76021","Off Premise",76021,"Justin Page","BQ625675","Tarrant","Bedford","James Liston",NA,NA,NA,NA,-97.1004799,32.8657282,"1"
"610",4684,"Intrinsic Smokehouse & Brewery","509 W. State Street, Garland, TX 75040","On Premise",75040,"Hudson Boyd","BG918272","Dallas","Garland","Harrison Boyland",NA,NA,NA,NA,-96.6370685,32.9136162,"1"
"611",4688,"Hop and Vine","5616 W. Loop 1604 N Ste 109, San Antonio, TX 78253","On Premise",78253,"Josh Jennings","MB934646","Bexar","San Antonio","Charles_3",NA,NA,NA,NA,-98.7077546,29.489337,"1"
"612",4690,"Albertsons #4290 - Azle","480 Northwest Pkwy., Azle, TX 76020","Off Premise",76020,"Brian Schick","BQ443882","Tarrant","Azle","James Liston",NA,NA,NA,NA,-97.5445265,32.9021027,"1"
"613",4694,"Albertsons #0226 - Sherman","100 East Taylor Street, Sherman, TX 75090","Off Premise",75090,"Mason Lowe","BQ608225","Grayson","Sherman","Harrison Boyland",NA,NA,NA,NA,-96.6140874,33.6539057,"1"
"614",4695,"Fossil Creek Liquor - Little Elm","27100 US Highway 380, Little Elm, TX 75068","Off Premise",75068,"Brian Schick","P855629","Denton","Little Elm","Edgard Olvera",NA,NA,NA,NA,-96.9083289,33.2197831,"1"
"615",4700,"Street's Fine Chicken - Cedar Springs","3857 Cedar Springs Road, Dallas, TX 75219","On Premise",75219,"Ethan Garrison","MB942067","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.810462,32.8101059,"1"
"616",4702,"Albertsons #4106 - Euless","1155 N. Main Street, Euless, TX 76039","Off Premise",76039,"Justin Page","BQ567979","Tarrant","Euless","Jack Stephenson",NA,NA,NA,NA,-97.082761,32.8529035,"1"
"617",4707,"Celtics Liquor","4625 Boat Club Rd., Suite 265, Fort Worth, TX 76002","On Premise",76002,"Justin Page","BF888297","Tarrant","Fort Worth","James Liston",NA,NA,NA,NA,-97.4212413,32.8236744,"1"
"618",4713,"Albertsons #4294 - Cleburne","210 W. Katherine P. Raines Rd., Cleburne, TX 76033","Off Premise",76033,"Justin Page","BQ726805","Johnson","Cleburne","Kevin Whitehorse",NA,NA,NA,NA,-97.3944597,32.3847105,"1"
"619",4716,"Blaze Pizza - Arlington","841 E. Lamar Blvd., Suite 841, Arlington, TX 76011","On Premise",76011,"Brandon Pitzer","BG936623","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.0974722,32.7668374,"1"
"620",4722,"Blatt Beer and Table","7859 Walnut Hill Lane, Suite 170, Dallas, TX 75230","On Premise",75230,"Ethan Garrison","RM934442","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7728213,32.8809342,"1"
"621",4725,"Goody Goody - Rowlett","3500 Lakeview Pkwy., Suite 100, Rowlett, TX 75088","Off Premise",75088,"Brandon Byrd","BF928705","Dallas","Rowlett","Harrison Boyland",NA,NA,NA,NA,-96.5684131,32.9061282,"1"
"622",4728,"Goody Goody - Fort Worth","4740 SW Loop 820, Fort Worth, TX 76109","Off Premise",76109,"Justin Page","P679671","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3961343,32.684385,"1"
"623",4732,"Eskimo Hut Lubbock","5412 Slide Road, Suite 700, Lubbock, TX 75247","On Premise",75247,"None","BG922028","None","Lubbock","EncTmp",NA,NA,NA,NA,-101.9235792,33.5444357,"1"
"624",4736,"Albertsons #4277 - Sycamore School","3525 Sycamore School Road, Fort Worth, TX 76133","Off Premise",76133,"Justin Page","BQ228472","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3714994,32.6335018,"1"
"625",4737,"The Ashen Rose","2809 Lee Street, Greenville, TX 75401","On Premise",75401,"Ronnie Esposito","RM909065","Hunt","Greenville","David Cash",NA,NA,NA,NA,-96.1093629,33.1396209,"1"
"626",4740,"Clearfork Food Truck Park","1541 Merrimac Cr., Fort Worth, TX 76107","On Premise",76107,"Brandon Pitzer","BG853178","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3588862,32.7283905,"1"
"627",4742,"Spec's #152 - Preston Road","8123 Preston Road, Dallas, TX 75225","Off Premise",75225,"Torie Shelton","BF842523","Dallas","Dallas","Harrison Boyland",NA,NA,NA,NA,-96.804644,32.8615605,"1"
"628",4744,"Thirsty Growler","5733 Hwy 121, Suite 230, The Colony, TX 75056","On Premise",75056,"Hudson Boyd","BG932667","Denton","The Colony","Edgard Olvera",NA,NA,NA,NA,-96.8635251,33.0778908,"1"
"629",4745,"Old Chicago - Garland","1380 W. Centerville Raod, Garland, TX 75041","On Premise",75041,"Hudson Boyd","RM945692","Dallas","Garland","Harrison Boyland",NA,NA,NA,NA,-96.6443385,32.8542055,"1"
"630",4750,"Discount Beer & Wine","2240 Walnut Hill Lane, Irving, TX 75038","Off Premise",75038,"Justin Page","BQ750030","Dallas","Irving","James Liston",NA,NA,NA,NA,-96.9759049,32.8652579,"1"
"631",4756,"Cork & Pig Tavern","2869 Crockett Street, Fort Worth, TX 76107","On Premise",76107,"Brandon Pitzer","MB841751","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3577577,32.7500436,"1"
"632",4757,"Grub Burger Bar - Plano","8255 Preston Road, Suite 300, Plano, TX 75024","On Premise",75024,"Hudson Boyd","RM947192","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.8066112,33.0908606,"1"
"633",4758,"Texadelphia - Richardson","100 S. Central Expwy., Suite 44, Richardson, TX 75080","On Premise",75080,"Ethan Garrison","RM933334","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.7376769,32.9498744,"1"
"634",4763,"Charlie's Burgers and Street Tacos","213 E. Rusk Street, Rockwall, TX 75087","On Premise",75087,"Hudson Boyd","BG880199","Rockwall","Rockwall","Harrison Boyland",NA,NA,NA,NA,-96.4590737,32.9311534,"1"
"635",4766,"Shipping and Receiving","201 S. Calhoun Street, Suite 107, Fort Worth, TX 76104","On Premise",76104,"Brandon Pitzer","MB833989","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3235675,32.7422618,"1"
"636",4767,"Spec's #167 - Lewisville","2146 S. Stemmons Freeway, Lewisville, TX 75067","Off Premise",75067,"Jack Stephenson","BF919844","Denton","Lewisville","Edgard Olvera",NA,NA,NA,NA,-96.9770509,33.0110373,"1"
"637",4792,"Eskimo Hut Arlington","1001 W Arkansas Ln., Suite 100, Arlington, TX 76013","Off Premise",76013,"Justin Page","BG933993","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1184127,32.7065695,"1"
"638",4793,"Blaze Pizza - Fort Worth","5925 Convair Drive, Suite 521, Fort Worth, TX 76109","On Premise",76109,"Brandon Pitzer","BG949297","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.4123659,32.6990053,"1"
"639",4797,"Chicotsky's Liquor Store","3429 W. 7th Street, Fort Worth, TX 76107","Off Premise",76107,"Justin Page","BF213929","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3677387,32.7507047,"1"
"640",4799,"Monkey King - Dallas","2933 Main Street, Dallas, TX 75226","On Premise",75226,"Dominique Van Ausdall","BG941281","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7809589,32.7847674,"1"
"641",4801,"Whip In - Gaston Ave.","7233 Gaston Avenue, Dallas, TX 75214","On Premise",75214,"Brandon Byrd","BF190071","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7316916,32.8129614,"1"
"642",4804,"Urban Crust","1006 E 15th St., Plano, TX 75074","On Premise",75074,"Hudson Boyd","RM710349","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.700204,33.0194339,"1"
"643",4812,"Bru City","13000 Trinity Blvd., Suite 150, Euless, TX 76040","On Premise",76040,"Nathan Zaremba","BG933449","Tarrant","Euless","James Liston",NA,NA,NA,NA,-97.0833184,32.8189936,"1"
"644",4828,"Good Union Urban BBQ","1150 State Street, Suite 150, Richardson, TX 75082","On Premise",75082,"Ethan Garrison","RM927880","Collin","Richardson","Mike Harrison",NA,NA,NA,NA,-96.7022551,33.001411,"1"
"645",4831,"Goody Goody - Garland Road","7729 Garland Road, Dallas, TX 75218","Off Premise",75218,"Brandon Byrd","BF949793","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7278664,32.8125308,"1"
"646",4838,"Loy Lake Mobil","3001 Loy Lake Road, Sherman, TX 75090","Off Premise",75090,"Mason Lowe","BF789428","Grayson","Sherman","Harrison Boyland",NA,NA,NA,NA,-96.6055166,33.6701669,"1"
"647",4841,"Pickles BBQ & Icehouse","8247 Rufe Snow Dr., Suite 800, Watauga, TX 76148","On Premise",76148,"Nathan Zaremba","MB886534","Tarrant","Watauga","James Liston",NA,NA,NA,NA,-97.2392025,32.8913939,"1"
"648",4843,"Eastbound & Down Ice House","3826 Ross Avenue, Dallas, TX 75204","On Premise",75204,"Dominique Van Ausdall","MB939927","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7851011,32.7984525,"1"
"649",4856,"What's on Tap - Keller","201 Town Center Land, Keller, TX 76248","On Premise",76248,"Nathan Zaremba","BG954292","Tarrant","Keller","James Liston",NA,NA,NA,NA,-97.2268175,32.9322299,"1"
"650",4863,"Old Chicago - Waco","4641 S. Jack Kultgen Expwy., Waco, TX 76711","On Premise",76711,"Mark Molkenbuhr","MB956151","McLennan","Waco","James Hall",NA,NA,NA,NA,-97.148875,31.4981287,"1"
"651",4867,"Amphibian Stage Productions","120 S. Main Street, Fort Worth, TX 76104","On Premise",76104,"Brandon Pitzer","BG826480","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3260111,32.7428508,"1"
"652",4872,"Flight on Eagle Mountain Lake","9307 Boat Club Road, Suite B, Fort Worth, TX 76179","On Premise",76179,"Nathan Zaremba","MB865745","Tarrant","Fort Worth","James Liston",NA,NA,NA,NA,-97.4453611,32.8939969,"1"
"653",4876,"Cricket's Grill & Draft House","221 May Street, Waco, TX 75247","On Premise",75247,"Mark Molkenbuhr","MB466389","McLennan","Waco","David Cash",NA,NA,NA,NA,-97.1956801,31.5197686,"1"
"654",4882,"Juicy's LLC","1229 Admiral Nimitz Circle, Dallas, TX 75247","On Premise",75247,"None","BG819183","Dallas","Dallas","EncTmp",NA,NA,NA,NA,-96.7593558,32.7807018,"1"
"655",4883,"WFM #10332 - Fort Worth","3720 Vision Drive, Fort Worth, TX 76109","Off Premise",76109,"Justin Page","BG959000","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.4129749,32.700038,"1"
"656",4884,"Randol Mill Beverage","9051 Randol Mill Road '121', Fort Worth, TX 76120","Off Premise",76120,"Justin Page","P905193","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.1560898,32.7580854,"1"
"657",4889,"1ST Food Mart - 1st St","1410 S 1ST STREET, AUSTIN, TX 78704","Off Premise",78704,"Tim Vela","BQ793451","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7552305,30.2504439,"1"
"658",4900,"Alamo City Liquors -Thousand Oaks","2943 THOUSAND OAKS SUITE 3, San Antonio, TX 78247","Off Premise",78247,"Josh Jennings","BF613222","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4391007,29.5782296,"1"
"659",4907,"Angel's Icehouse - _Hwy 71","21815 HWY 71 WEST, Spicewood, TX 78669","On Premise",78669,"Josh Jennings","MB553470","Travis_2","Spicewood","John Munoz",NA,NA,NA,NA,-98.070773,30.3642998,"1"
"660",4930,"Beatniks Market - Manchaca","4415 MANCHACA ROAD, AUSTIN, TX 78745","Off Premise",78745,"Tim Vela","BQ878699","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7887497,30.2284078,"1"
"661",4944,"Bread Basket - 7th St.","2150 _E 7TH ST, AUSTIN, TX 78702","Off Premise",78702,"Tim Vela","BQ550573","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7177181,30.2618443,"1"
"662",4945,"Bread Basket WESTGATE","8801 WESTGATE BLVD, AUSTIN, TX 78757","Off Premise",78757,"Tim Vela","BQ774402","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.8324397,30.1911026,"1"
"663",4946,"Bread Basket HOLLY ST","1514 HOLLY ST, AUSTIN, TX 78702","Off Premise",78702,"Tim Vela","BQ463324","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7304251,30.2552488,"1"
"664",4948,"Brodie Park Market BRODIE","9001 BRODIE LN SUITE A1, AUSTIN, TX 78748","Off Premise",78748,"Tim Vela","BQ737083","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.8427001,30.1937806,"1"
"665",4957,"C Mart 6 VILLAGE CENTER","7007 VILLAGE CENTER DR, AUSTIN, TX 78731","Off Premise",78731,"Blake Russell","BQ489108","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7565463,30.3520053,"1"
"666",4981,"Cmart Icehouse W KOENING","1308 W KOENING LANE, AUSTIN, TX 78756","Off Premise",78756,"Blake Russell","BQ809453","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7311353,30.3308828,"1"
"667",4984,"Congress Express S CONGRESS","3630 S CONGRESS AVENUE, AUSTIN, TX 78704","Off Premise",78704,"Tim Vela","BQ769069","Travis_2","AUSTIN","None",NA,NA,NA,NA,-97.7620581,30.2269952,"1"
"668",5046,"Growler Room BURNET RD.","6800 BURNET ROAD SUITE 2, AUSTIN, TX 78757","On Premise",78757,"Blake Russell","BG826982","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7384875,30.344326,"1"
"669",5053,"Halls Wine & Spirits GLADE RD.","4200 GLADE ROAD, Colleyville, TX 76034","Off Premise",76034,"Brian Schick","BF759091","Tarrant_2","Colleyville","James Liston",NA,NA,NA,NA,-97.1005635,32.881843,"1"
"670",5079,"HEB 068 W. SLAUGHTER","5800 W. SLAUGHTER LN BLDG A, AUSTIN, TX 78749","Off Premise",78749,"Tim Vela","BF625848","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.8767469,30.2018318,"1"
"671",5082,"HEB 628 Gas Station E. RIVERSIDE","2508 E. RIVERSIDE DR, AUSTIN, TX 78741","Off Premise",78741,"Tim Vela","BF121113","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7221515,30.2364302,"1"
"672",5111,"HEB 388 PARMER LN","6001 PARMER LANE, AUSTIN, TX 78727","Off Premise",78727,"Blake Russell","BF319637","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7437322,30.4421298,"1"
"673",5116,"HEB 425 E. 41 ST","1000 E. 41ST ST, AUSTIN, TX 78751","Off Premise",78751,"Blake Russell","BF427470","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7199409,30.2998354,"1"
"674",5120,"HEB 451 four points RR 620","7301 RR 620, AUSTIN, TX 78759","Off Premise",78759,"Blake Russell","BF449637","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7482909,30.3985657,"1"
"675",5125,"HEB 479 FM N 685","201 FM 685 NORTH, PFLUGUERVILLE, TX 78660","Off Premise",78660,"Blake Russell","BF469415","Travis_2","PFLUGUERVILLE","John Munoz",NA,NA,NA,NA,-97.6116008,30.4370446,"1"
"676",5128,"600 Degrees Pizzeria & Draft House - 8th St","124 E 8th street, GEORGETOWN, TX 75247","On Premise",75247,"Blake Russell","BG866552","Williamson_2","GEORGETOWN","John Munoz",NA,NA,NA,NA,-97.676155,30.6364812,"1"
"677",5135,"HEB 580 WhiteStone/Parmer","2800 E. WHITESTONE, CEDAR PARK, TX 78613","Off Premise",78613,"Blake Russell","BF539865","Williamson_2","CEDAR PARK","John Munoz",NA,NA,NA,NA,-97.7846656,30.5329513,"1"
"678",5139,"HEB 591 E. PALM VALLEY","1700 E PALM VALLEY, ROUND ROCK, TX 78664","Off Premise",78664,"Blake Russell","BF664730","Williamson_2","ROUND ROCK","John Munoz",NA,NA,NA,NA,-97.65854,30.5188184,"1"
"679",5154,"HEB 639 E. 51ST","1801 E. 51ST STREET, AUSTIN, TX 78723","Off Premise",78723,"Tim Vela","BG836874","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.6991602,30.3029086,"1"
"680",5157,"HEB 673 UNIVERSITY BLVD","250 UNIVERSITY BLVD, ROUND ROCK, TX 78665","Off Premise",78665,"Blake Russell","BG855425","Williamson_2","ROUND ROCK","John Munoz",NA,NA,NA,NA,-97.6883377,30.5606194,"1"
"681",5222,"Mean-Eyed Cat Bar W 5TH ST.","1621 W 5TH STREET, AUSTIN, TX 78703","On Premise",78703,"Tim Vela","MB852712","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.765019,30.274502,"1"
"682",5226,"Mets Mart _W WILLIAM CANNON","2800 W WILLIAM CANNON DR, AUSTIN, TX 78745","Off Premise",78745,"Tim Vela","BQ532362","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.8175128,30.2083996,"1"
"683",5234,"MLK Food Store E MLK JR.","2915 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78702","Off Premise",78702,"Blake Russell","BQ716798","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7078341,30.2817308,"1"
"684",5263,"Oltorf Food Mart OLTORF","2225 E. OLTORF, AUSTIN, TX 78741","Off Premise",78741,"Tim Vela","BQ706405","Travis_2","AUSTIN","None",NA,NA,NA,NA,-97.7314751,30.2294881,"1"
"685",5317,"Southwest Parkway Market SW PKWY","4601 SOUTHWEST PARKWAY STE 110, AUSTIN, TX 78735","Off Premise",78735,"Josh Jennings","BF710824","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.8318236,30.2394548,"1"
"686",5321,"Spec's #106 - Creekside","255 Creekside Way, NEW BRAUNFELS, TX 78130","Off Premise",78130,"Josh Jennings","BF826799","Comal","NEW BRAUNFELS","Joe Castro",NA,NA,NA,NA,-98.067578,29.7243679,"1"
"687",5326,"Spec's #100 - De Zavala","5219 De Zavala Rd., San Antonio, TX 78749","Off Premise",78749,"Josh Jennings","BF812044","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.5880706,29.5660199,"1"
"688",5328,"Spec's #60 - Airport","5775 Airport Blvd. Ste. 100, AUSTIN, TX 78752","Off Premise",78752,"Blake Russell","BF645237","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7135819,30.3224756,"1"
"689",5329,"Spec's #075 - Killeen","2500 E. Central Texas Expressway, Ste. C, KILLEEN, TX 76543","Off Premise",76543,"House Accounts ATX","BF770253","Bell","KILLEEN","Charles_3",NA,NA,NA,NA,-97.7182976,31.0876928,"1"
"690",5331,"Spec's #61 - US 290","4960 W. US 290 Service Road, AUSTIN, TX 78735","Off Premise",78735,"Tim Vela","BF659906","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.8173432,30.2335559,"1"
"691",5333,"Spec's #114 - Barnes Drive","510 Barnes Dr., SAN MARCOS, TX 78666","Off Premise",78666,"Josh Jennings","BF862641","Hays","SAN MARCOS","Joe Castro",NA,NA,NA,NA,-97.9678856,29.8486526,"1"
"692",5344,"HEB 091 STORE E. RIVERSIDE","2508 E. RIVERSIDE DR, AUSTIN, TX 78741","Off Premise",78741,"Tim Vela","BF121113","Travis_2","AUSTIN","Brian Moody",NA,NA,NA,NA,-97.7221515,30.2364302,"1"
"693",5345,"Star Bar W. 6TH","600 W 6TH STREET, AUSTIN, TX 78701","On Premise",78701,"Tim Vela","MB729918","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7485243,30.2699663,"1"
"694",5348,"Chupacabra","401 S Main St. Ste 103, Salado, TX 76571","On Premise",76571,"Blake Russell","BG902288","Bell","Salado","John Munoz",NA,NA,NA,NA,-97.5371391,30.9425343,"1"
"695",5352,"Stop N Tote E 5TH Gulu Inc","2715 E 5TH STREET, AUSTIN, TX 78702","Off Premise",78702,"Tim Vela","BQ903719","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7115473,30.2565905,"1"
"696",5363,"Texas Market LAMAR","720 LAMAR PLACE, AUSTIN, TX 78752","Off Premise",78752,"Tim Vela","BQ406427","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7222805,30.3317623,"1"
"697",5373,"The Dig Pub CYPRESS CREEK","401 CYPRESS CREEK RD. SUITE 600, CEDAR PARK, TX 78613","On Premise",78613,"Blake Russell","BG665890","Williamson_2","CEDAR PARK","John Munoz",NA,NA,NA,NA,-97.8207799,30.4970267,"1"
"698",5391,"Thom's Market BARTON SPRINGS","1418 BARTON SPRINGS RD, AUSTIN, TX 78704","Off Premise",78704,"Tim Vela","BQ669629","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7596238,30.2616722,"1"
"699",5402,"Total Wine #509 BRODIE LN","5601 Brodie Ln. #800, Sunset Valley, TX 78745","Off Premise",78745,"Tim Vela","BF901584","Travis_2","Sunset Valley","Brian Moody",NA,NA,NA,NA,-97.8206871,30.2268205,"1"
"700",5478,"Whichcraft Beer Store S. LAMAR","2110 S LAMAR SUITE F, AUSTIN, TX 78704","Off Premise",78704,"House Accounts ATX","BQ869405","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7714256,30.2483409,"1"
"701",5499,"Sunrise Mini Mart #A","1809 W Anderson lane, AUSTIN, TX 78757","Off Premise",78757,"Blake Russell","bq500814","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7255032,30.3531516,"1"
"702",5502,"Spec's #66 - Temple","3550 S. General Bruce Drive, Temple, TX 76504","Off Premise",76504,"House Accounts ATX","BF742209","Bell","Temple","Charles_3",NA,NA,NA,NA,-97.3856983,31.0924105,"1"
"703",5507,"WFM - DOMAIN DR.","11920 domain drive, AUSTIN, TX 78758","Off Premise",78758,"Blake Russell","BG860717","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7201151,30.4063209,"1"
"704",5508,"WFM - Arbor Trails W. WILLIAM CANNON","4301 w. William cannon #800, AUSTIN, TX 78749","Off Premise",78749,"Tim Vela","BG807678","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.8416446,30.2196488,"1"
"705",5509,"WFM - N. LAMAR","525 n. lamar, AUSTIN, TX 78703","Off Premise",78703,"Tim Vela","BG573867","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7532586,30.2706071,"1"
"706",5515,"Brew Market & Cafe Airport","3842 Airport Blvd, AUSTIN, TX 78722","Off Premise",78722,"Tim Vela","BF454013","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7077632,30.2889469,"1"
"707",5541,"Central Market Cafe 420 Westgate","4521 Westgate Blvd, AUSTIN, TX 78745","Off Premise",78745,"Tim Vela","BG438574","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.8001316,30.2316721,"1"
"708",5558,"Total Wine #510 PECAN PARK","11066 PECAN PARK BLVD, CEDAR PARK, TX 78613","Off Premise",78613,"Blake Russell","BF912473","Williamson_2","CEDAR PARK","Brian Moody",NA,NA,NA,NA,-97.7996219,30.469262,"1"
"709",5605,"Total Wine #504 The Rim","17530 La Cantera Pkwy, San Antonio, TX 78257","Off Premise",78257,"Josh Jennings","BF858101","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.5962281,29.6063901,"1"
"710",5642,"Thom's Market Riverside","160 E. Riverside Dr., AUSTIN, TX 78704","Off Premise",78704,"Tim Vela","BQ926887","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7448744,30.2556709,"1"
"711",5674,"Spec's #113 - Bandera","11751 Bandera Road, San Antonio, TX 78250","Off Premise",78250,"Josh Jennings","BF872400","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.6675925,29.5538071,"1"
"712",5687,"Spec's #62 - North Mopac","10515 N Mopac Expressway, AUSTIN, TX 78759","Off Premise",78759,"Blake Russell","BF662093","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7325663,30.3904895,"1"
"713",5688,"Spec's #63 - University Oaks","201 University Oaks Blvd., ROUND ROCK, TX 78664","Off Premise",78664,"Blake Russell","BF675377","Williamson_2","ROUND ROCK","John Munoz",NA,NA,NA,NA,-97.6881307,30.5559786,"1"
"714",5689,"Spec's #64 - IH 35 South","9900 IH 35 Service Road South, AUSTIN, TX 78748","Off Premise",78748,"Tim Vela","BF710652","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7860056,30.1690357,"1"
"715",5690,"Spec's #65 - Shops Parkway","13015 Shops Parkway, BEE CAVE, TX 78738","Off Premise",78738,"Josh Jennings","BF724811","Travis_2","BEE CAVE","John Munoz",NA,NA,NA,NA,-97.9460915,30.3076484,"1"
"716",5691,"Spec's #69 - Live Oak","14623 IH 35 North, Live Oak, TX 78233","Off Premise",78233,"Josh Jennings","BF724639","Bexar_2","Live Oak","Joe Castro",NA,NA,NA,NA,-98.3372448,29.562881,"1"
"717",5694,"Spec's #77 - RR 620","10601 RR 620 N., AUSTIN, TX 78726","Off Premise",78726,"Blake Russell","BF763856","Travis_2","AUSTIN","John Munoz",NA,NA,NA,NA,-97.8318196,30.4440334,"1"
"718",5696,"Spec's #95 - West University","1013 West University Ave., GEORGETOWN, TX 78628","Off Premise",78628,"Blake Russell","BF774213","Williamson_2","GEORGETOWN","John Munoz",NA,NA,NA,NA,-97.6953096,30.6316496,"1"
"719",5709,"Total Wine #503 NW LOOP 410","125 NW loop 410, San Antonio, TX 78216","Off Premise",78216,"Josh Jennings","BF858101","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4955396,29.5231995,"1"
"720",5712,"MELLOW MUSHROOM PIZZA N IH 35","2600 N INTERSTATE 35, ROUND ROCK, TX 78681","On Premise",78681,"Blake Russell","MB922944","Williamson_2","ROUND ROCK","John Munoz",NA,NA,NA,NA,-97.693686,30.537193,"1"
"721",5761,"Leander Beer Market","106 W Willis St, LEANDER, TX 78641","On Premise",78641,"Blake Russell","BG882747","Williamson_2","LEANDER","John Munoz",NA,NA,NA,NA,-97.8539442,30.5791357,"1"
"722",5792,"Hopdoddy Burger Bar IH 35-RR","2800 NORTH IH 35, ROUND ROCK, TX 78681","On Premise",78681,"Blake Russell","MB925205","Travis_2","ROUND ROCK","Joe Castro",NA,NA,NA,NA,-97.6930693,30.5384595,"1"
"723",5804,"Whip In I35","1950 South Interstate HWY 35, AUSTIN, TX 78704","On Premise",78704,"Tim Vela","BG710851","Travis_2","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7394423,30.2380296,"1"
"724",5806,"Mellow Mushroom San Antonio","115 North East Loop 1604, San Antonio, TX 78232","On Premise",78232,"Josh Jennings","MB820290","Bexar_2","San Antonio","Joe Castro",NA,NA,NA,NA,-98.4899158,29.6106484,"1"
